13,1,2,3,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-53
13,1,2,3,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-53
13,1,2,3,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-54
13,1,2,3,0,1.61E+12,Xiaomi_E48C,9c:9d:7e:1c:e4:8d,-55
13,1,2,3,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-57
13,1,2,3,0,1.61E+12,CU_RR7r,18:44:e6:a3:48:a4,-57
13,1,2,3,0,1.61E+12,ChinaNet-F4RH,c4:51:8d:20:43:30,-58
13,1,2,3,0,1.61E+12,CU_6467,a4:7e:39:8a:04:68,-59
13,1,2,3,0,1.61E+12,ChinaNet-y5bG,64:9a:08:c5:6a:00,-63
13,1,2,3,0,1.61E+12,FAST_2A96,74:c3:30:e3:2a:96,-64
13,1,2,3,0,1.61E+12,CU_XjTW,44:f4:36:c7:fb:96,-67
13,1,2,3,0,1.61E+12,CU_kTH7,44:f4:36:c7:e8:10,-70
13,1,2,3,0,1.61E+12,649495g,cc:34:29:09:3e:b0,-85
14,1,2,3,0,1.61E+12,CU_QGgg,44:f4:36:c8:14:44,-34
14,1,2,3,0,1.61E+12,CU_UPER,a4:7e:39:89:c1:a2,-35
14,1,2,3,0,1.61E+12,CU_kcjq,44:f4:36:c7:d5:8c,-49
14,1,2,3,0,1.61E+12,CU_DWYF,44:f4:36:c7:f6:0e,-50
14,1,2,3,0,1.61E+12,ChinaNet-L7kH,f0:92:b4:34:01:c9,-51
14,1,2,3,0,1.61E+12,ZTE_ADDF98,b4:1c:30:ad:df:98,-52
14,1,2,3,0,1.61E+12,64949,cc:34:29:09:3e:a8,-52
14,1,2,3,0,1.61E+12,CU_taqp,44:f4:36:c7:fa:e8,-53
14,1,2,3,0,1.61E+12,ChinaNet-F4Fs,f0:92:b4:3f:5c:89,-54
14,1,2,3,0,1.61E+12,CU_629,a4:7e:39:89:cd:f0,-56
14,1,2,3,0,1.61E+12,CU_NdbA,44:f4:36:c7:e9:12,-56
14,1,2,3,0,1.61E+12,CU_3EDK,44:f4:36:c7:ad:12,-56
14,1,2,3,0,1.61E+12,CU_ykx3,44:f4:36:c7:f0:86,-57
